timestamp,LQI,RSSI,SNR,GPS_latitude,GPS_longitude,GPS_accuracy
2023-04-07 05:38:57,4,-71,9,40.061184,-88.272825,11
2023-04-07 05:38:47,4,-71,9,40.061184,-88.272825,12
2023-04-07 05:38:36,4,-71,9,40.061184,-88.272825,13
2023-04-07 05:38:26,4,-71,9,40.061184,-88.272819,12
2023-04-07 05:38:18,4,-71,9,40.061180,-88.272812,11
2023-04-07 05:38:08,4,-71,8,40.061180,-88.272806,10
2023-04-07 05:37:57,4,-71,9,40.061184,-88.272806,13
2023-04-07 05:37:47,4,-71,9,40.061190,-88.272806,11
2023-04-07 05:37:36,4,-71,9,40.061216,-88.272819,14
2023-04-07 05:37:27,4,-71,9,40.061216,-88.272819,10
2023-04-07 05:37:18,4,-71,9,40.061209,-88.272812,12
2023-04-07 05:37:06,4,-71,7,40.061180,-88.272780,11
2023-04-07 05:36:58,4,-71,9,40.061180,-88.272780,10
2023-04-07 05:36:48,4,-71,9,40.061180,-88.272780,14
2023-04-07 05:36:37,4,-71,9,40.061180,-88.272780,12
2023-04-07 05:36:27,4,-71,9,40.061180,-88.272780,12
2023-04-07 05:36:16,4,-71,9,40.061184,-88.272780,13
2023-04-07 05:36:06,4,-71,9,40.061180,-88.272780,13
2023-04-07 05:35:59,4,-71,9,40.061180,-88.272774,11
2023-04-07 05:35:46,4,-71,7,40.061184,-88.272780,12
2023-04-07 05:35:38,4,-71,9,40.061196,-88.272793,9
2023-04-07 05:35:28,4,-71,7,40.061200,-88.272793,11
2023-04-07 05:35:17,4,-71,9,40.061206,-88.272806,11
2023-04-07 05:35:07,4,-71,9,40.061206,-88.272812,11
2023-04-07 05:34:56,4,-71,9,40.061209,-88.272819,11
2023-04-07 05:34:47,4,-71,9,40.061209,-88.272819,11
2023-04-07 05:34:38,4,-71,9,40.061209,-88.272819,9
2023-04-07 05:34:26,4,-71,6,40.061219,-88.272832,10
2023-04-07 05:34:18,4,-71,9,40.061219,-88.272844,11
2023-04-07 05:34:08,4,-71,7,40.061222,-88.272851,11
2023-04-07 05:33:57,4,-71,9,40.061228,-88.272851,9
2023-04-07 05:33:47,4,-71,9,40.061241,-88.272857,9
2023-04-07 05:33:36,4,-71,9,40.061244,-88.272864,10
2023-04-07 05:33:26,4,-71,7,40.061244,-88.272864,11
2023-04-07 05:33:18,4,-71,9,40.061244,-88.272864,11
2023-04-07 05:33:08,4,-71,7,40.061299,-88.272870,13
2023-04-07 05:32:57,4,-71,9,40.061328,-88.272896,12
2023-04-07 05:32:47,4,-71,9,40.061328,-88.272934,12
2023-04-07 05:32:36,4,-71,9,40.061324,-88.272934,16
2023-04-07 05:32:27,4,-71,9,40.061308,-88.272902,17
2023-04-07 05:32:18,4,-71,9,40.061305,-88.272883,14
2023-04-07 05:32:06,4,-71,7,40.061280,-88.272870,19
2023-04-07 05:31:58,4,-71,7,40.061257,-88.272864,13
2023-04-07 05:31:48,4,-71,9,40.061257,-88.272864,13
2023-04-07 05:31:37,4,-71,9,40.061238,-88.272832,13
2023-04-07 05:31:27,4,-71,7,40.061232,-88.272832,19
2023-04-07 05:31:16,4,-71,7,40.061184,-88.272864,16
2023-04-07 05:31:07,4,-71,9,40.061142,-88.272851,19
2023-04-07 05:30:59,4,-71,9,40.061129,-88.272832,13
2023-04-07 05:30:46,4,-71,7,40.061139,-88.272819,11
2023-04-07 05:30:38,4,-71,7,40.061180,-88.272832,17
2023-04-07 05:30:28,4,-71,7,40.061196,-88.272812,32
2023-04-07 05:30:17,4,-71,9,40.061187,-88.272793,14
2023-04-07 05:30:07,4,-71,9,40.061222,-88.272825,23
2023-04-07 05:29:56,4,-71,9,40.061270,-88.272844,20
2023-04-07 05:29:46,4,-71,9,40.061276,-88.272844,18
2023-04-07 05:29:37,4,-71,9,40.061232,-88.272825,21
2023-04-07 05:29:27,4,-71,9,40.061225,-88.272825,28
2023-04-07 05:29:17,4,-71,9,40.061225,-88.272819,13
2023-04-07 05:29:08,4,-71,9,40.061244,-88.272819,18
2023-04-07 05:28:58,4,-71,9,40.061232,-88.272812,22
2023-04-07 05:28:48,4,-71,9,40.061244,-88.272806,13
2023-04-07 05:28:36,4,-71,9,40.061232,-88.272793,12
2023-04-07 05:28:27,4,-71,7,40.061232,-88.272793,11
2023-04-07 05:28:17,4,-71,7,40.061241,-88.272793,13
2023-04-07 05:28:07,4,-71,7,40.061257,-88.272806,11
2023-04-07 05:27:58,4,-71,7,40.061276,-88.272825,11
2023-04-07 05:27:48,4,-71,9,40.061276,-88.272825,10
2023-04-07 05:27:38,4,-71,9,40.061264,-88.272889,17
2023-04-07 05:27:26,4,-71,9,40.061228,-88.272870,25
2023-04-07 05:27:17,4,-71,9,40.061177,-88.272704,36
2023-04-07 05:27:07,4,-71,9,40.061200,-88.272742,49
2023-04-07 05:26:57,4,-71,9,40.061222,-88.272729,73
2023-04-07 05:26:48,4,-71,9,40.061244,-88.272806,26
2023-04-07 05:26:38,4,-71,9,40.061225,-88.272761,29
2023-04-07 05:26:28,4,-71,9,40.061225,-88.272774,41
2023-04-07 05:26:16,4,-71,9,40.061251,-88.272864,51
2023-04-07 05:26:06,4,-71,9,40.061251,-88.272844,91
2023-04-07 05:25:57,4,-71,9,40.061251,-88.272844,14
2023-04-07 05:25:47,4,-71,8,40.061257,-88.272851,10
2023-04-07 05:25:37,4,-71,9,40.061257,-88.272844,10
2023-04-07 05:25:28,4,-71,9,40.061251,-88.272832,11
2023-04-07 05:25:18,4,-71,9,40.061228,-88.272825,10
2023-04-07 05:25:08,4,-71,9,40.061222,-88.272819,14
2023-04-07 05:24:56,4,-71,9,40.061222,-88.272825,11
2023-04-07 05:24:46,4,-71,9,40.061225,-88.272825,10
2023-04-07 05:24:37,4,-71,8,40.061228,-88.272825,10
2023-04-07 05:24:27,4,-71,7,40.061238,-88.272825,12
2023-04-07 05:24:17,4,-71,8,40.061270,-88.272832,11
2023-04-07 05:24:08,4,-71,9,40.061296,-88.272851,13
2023-04-07 05:23:58,4,-71,9,40.061260,-88.272832,10
2023-04-07 05:23:48,4,-71,9,40.061260,-88.272844,10
2023-04-07 05:23:36,4,-71,9,40.061264,-88.272844,9
2023-04-07 05:23:27,4,-71,9,40.061264,-88.272844,13
2023-04-07 05:23:17,4,-71,9,40.061244,-88.272844,10
2023-04-07 05:23:07,4,-71,8,40.061241,-88.272844,12
2023-04-07 05:22:58,4,-71,9,40.061241,-88.272819,8
2023-04-07 05:22:48,4,-71,9,40.061244,-88.272806,10
2023-04-07 05:22:38,4,-71,9,40.061260,-88.272812,13
2023-04-07 05:22:26,4,-71,9,40.061260,-88.272819,10
2023-04-07 05:22:16,4,-71,9,40.061232,-88.272806,11
2023-04-07 05:22:07,4,-71,9,40.061225,-88.272806,13
2023-04-07 05:21:57,4,-71,8,40.061222,-88.272812,9
2023-04-07 05:21:47,4,-71,8,40.061219,-88.272819,12
2023-04-07 05:21:38,4,-71,8,40.061209,-88.272812,10
2023-04-07 05:21:28,4,-71,8,40.061203,-88.272806,11
2023-04-07 05:21:18,4,-71,8,40.061203,-88.272793,10
2023-04-07 05:21:06,4,-71,9,40.061219,-88.272832,13
2023-04-07 05:20:56,4,-71,9,40.061222,-88.272851,13
2023-04-07 05:20:47,4,-71,8,40.061222,-88.272851,12
2023-04-07 05:20:37,4,-71,8,40.061222,-88.272857,12
2023-04-07 05:20:27,4,-71,9,40.061222,-88.272857,14
2023-04-07 05:20:18,4,-71,9,40.061225,-88.272857,11
2023-04-07 05:20:08,4,-71,8,40.061225,-88.272864,11
2023-04-07 05:19:58,4,-71,8,40.061228,-88.272857,11
2023-04-07 05:19:46,4,-71,8,40.061241,-88.272844,11
2023-04-07 05:19:37,4,-71,8,40.061244,-88.272832,7
2023-04-07 05:19:27,4,-71,8,40.061251,-88.272844,11
2023-04-07 05:19:17,4,-71,8,40.061260,-88.272851,11
2023-04-07 05:19:09,4,-71,8,40.061260,-88.272851,8
2023-04-07 05:18:58,4,-71,8,40.061260,-88.272851,10
2023-04-07 05:18:49,4,-71,8,40.061251,-88.272857,10
2023-04-07 05:18:36,4,-71,8,40.061238,-88.272857,9
2023-04-07 05:18:27,4,-71,8,40.061232,-88.272864,12
2023-04-07 05:18:17,4,-71,9,40.061228,-88.272864,8
2023-04-07 05:18:07,4,-71,8,40.061219,-88.272864,8
2023-04-07 05:17:58,4,-71,8,40.061216,-88.272864,8
2023-04-07 05:17:48,4,-71,9,40.061209,-88.272857,9
2023-04-07 05:17:38,4,-71,9,40.061209,-88.272851,13
2023-04-07 05:17:26,4,-71,8,40.061196,-88.272832,8
2023-04-07 05:17:16,4,-71,9,40.061190,-88.272832,10
2023-04-07 05:17:07,4,-71,8,40.061196,-88.272819,9
2023-04-07 05:16:57,4,-71,8,40.061219,-88.272806,7
2023-04-07 05:16:47,4,-71,8,40.061222,-88.272780,7
2023-04-07 05:16:38,4,-71,9,40.061222,-88.272780,8
2023-04-07 05:16:28,4,-71,8,40.061222,-88.272780,7
2023-04-07 05:16:18,4,-71,8,40.061222,-88.272780,8
2023-04-07 05:16:06,4,-71,8,40.061222,-88.272780,8
2023-04-07 05:15:56,4,-71,9,40.061222,-88.272780,10
2023-04-07 05:15:47,4,-71,8,40.061222,-88.272780,9
2023-04-07 05:15:37,4,-71,9,40.061225,-88.272780,11
2023-04-07 05:15:27,4,-71,9,40.061225,-88.272780,10
2023-04-07 05:15:18,4,-71,9,40.061225,-88.272780,13
2023-04-07 05:15:08,4,-71,8,40.061225,-88.272780,10
2023-04-07 05:14:58,4,-71,9,40.061225,-88.272780,8
2023-04-07 05:14:47,4,-71,9,40.061225,-88.272780,12
2023-04-07 05:14:38,4,-71,9,40.061225,-88.272780,10
2023-04-07 05:14:27,4,-71,8,40.061225,-88.272780,10
2023-04-07 05:14:17,4,-71,8,40.061225,-88.272780,11
2023-04-07 05:14:06,4,-71,8,40.061225,-88.272780,11
2023-04-07 05:13:56,4,-71,8,40.061225,-88.272780,12
2023-04-07 05:13:48,4,-71,9,40.061225,-88.272780,10
2023-04-07 05:13:38,4,-71,8,40.061225,-88.272780,10
2023-04-07 05:13:27,4,-71,9,40.061225,-88.272780,14
2023-04-07 05:13:17,4,-71,9,40.061225,-88.272780,10
2023-04-07 05:13:06,4,-71,9,40.061225,-88.272780,14
2023-04-07 05:12:56,4,-71,8,40.061225,-88.272780,12
2023-04-07 05:12:48,4,-71,9,40.061228,-88.272780,13
2023-04-07 05:12:39,4,-71,8,40.061228,-88.272780,14
2023-04-07 05:12:27,4,-71,9,40.061225,-88.272780,13
2023-04-07 05:12:18,4,-71,9,40.061225,-88.272780,11
2023-04-07 05:12:07,4,-71,9,40.061225,-88.272780,7
2023-04-07 05:11:57,4,-71,9,40.061225,-88.272780,8
2023-04-07 05:11:46,4,-71,9,40.061225,-88.272780,8
2023-04-07 05:11:36,4,-71,9,40.061225,-88.272780,8
2023-04-07 05:11:28,4,-71,9,40.061225,-88.272780,8
2023-04-07 05:11:18,4,-71,9,40.061228,-88.272774,9
2023-04-07 05:11:07,4,-71,9,40.061232,-88.272774,7
2023-04-07 05:10:58,4,-71,9,40.061232,-88.272768,8
2023-04-07 05:10:47,4,-71,9,40.061228,-88.272768,7
2023-04-07 05:10:37,4,-71,9,40.061228,-88.272768,8
2023-04-07 05:10:26,4,-71,9,40.061219,-88.272768,7
2023-04-07 05:10:16,4,-72,8,40.061203,-88.272768,8
2023-04-07 05:10:08,4,-71,8,40.061180,-88.272774,9
2023-04-07 05:09:58,4,-71,8,40.061177,-88.272780,9
2023-04-07 05:09:47,4,-72,8,40.061164,-88.272780,9
2023-04-07 05:09:38,4,-72,8,40.061164,-88.272780,10
2023-04-07 05:09:27,4,-71,8,40.061164,-88.272780,9
2023-04-07 05:09:17,4,-71,8,40.061164,-88.272780,8
2023-04-07 05:09:06,4,-71,8,40.061164,-88.272774,9
2023-04-07 05:08:56,4,-72,8,40.061168,-88.272774,8
2023-04-07 05:08:48,4,-72,8,40.061180,-88.272780,9
2023-04-07 05:08:38,4,-72,8,40.061190,-88.272780,8
2023-04-07 05:08:28,4,-72,8,40.061190,-88.272774,16
2023-04-07 05:08:17,4,-72,8,40.061203,-88.272780,9
2023-04-07 05:08:07,4,-72,8,40.061203,-88.272774,6
2023-04-07 05:07:56,4,-72,8,40.061203,-88.272774,8
2023-04-07 05:07:46,4,-72,8,40.061206,-88.272774,7
2023-04-07 05:07:38,4,-72,8,40.061203,-88.272768,9
2023-04-07 05:07:28,4,-72,8,40.061200,-88.272768,9
2023-04-07 05:07:17,4,-72,8,40.061200,-88.272748,9
2023-04-07 05:07:08,4,-72,8,40.061190,-88.272748,7
2023-04-07 05:06:57,4,-72,8,40.061184,-88.272748,8
2023-04-07 05:06:47,4,-72,8,40.061168,-88.272761,9
2023-04-07 05:06:36,4,-72,8,40.061152,-88.272761,9
2023-04-07 05:06:26,4,-72,8,40.061139,-88.272774,11
2023-04-07 05:06:18,4,-72,8,40.061132,-88.272793,9
2023-04-07 05:06:08,4,-72,8,40.061126,-88.272806,11
2023-04-07 05:05:57,4,-72,8,40.061107,-88.272806,12
2023-04-07 05:05:48,4,-72,8,40.061091,-88.272806,13
2023-04-07 05:05:37,4,-72,8,40.061072,-88.272787,11
2023-04-07 05:05:27,4,-72,8,40.061068,-88.272780,10
2023-04-07 05:05:16,4,-71,8,40.061062,-88.272774,12
2023-04-07 05:05:06,4,-72,8,40.061088,-88.272793,10
2023-04-07 05:04:58,4,-71,9,40.061100,-88.272774,8
2023-04-07 05:04:48,4,-71,9,40.061209,-88.272806,10
2023-04-07 05:04:37,4,-71,9,40.061216,-88.272806,9
2023-04-07 05:04:28,4,-71,7,40.061222,-88.272819,8
2023-04-07 05:04:22,4,-71,8,40.061222,-88.272832,8
2023-04-07 05:04:08,4,-71,8,40.061222,-88.272844,10
2023-04-07 05:03:58,4,-71,8,40.061228,-88.272844,9
2023-04-07 05:03:47,4,-71,8,40.061232,-88.272844,7
2023-04-07 05:03:38,4,-71,8,40.061232,-88.272844,7
2023-04-07 05:03:27,4,-71,8,40.061238,-88.272851,7
2023-04-07 05:03:21,4,-71,9,40.061238,-88.272851,6
2023-04-07 05:03:08,4,-71,9,40.061228,-88.272851,7
2023-04-07 05:02:57,4,-71,8,40.061228,-88.272857,7
2023-04-07 05:02:48,4,-71,8,40.061228,-88.272857,8
2023-04-07 05:02:37,4,-71,9,40.061232,-88.272851,8
2023-04-07 05:02:27,4,-71,9,40.061244,-88.272844,7
2023-04-07 05:02:16,4,-71,9,40.061244,-88.272832,8
2023-04-07 05:02:06,4,-71,8,40.061232,-88.272825,8
2023-04-07 05:01:58,4,-71,9,40.061225,-88.272806,9
2023-04-07 05:01:47,4,-71,8,40.061225,-88.272793,10
2023-04-07 05:01:38,4,-71,8,40.061225,-88.272780,10
2023-04-07 05:01:27,4,-71,9,40.061225,-88.272780,11
2023-04-07 05:01:17,4,-71,9,40.061232,-88.272806,8
2023-04-07 05:01:06,4,-71,8,40.061225,-88.272793,8
2023-04-07 05:00:56,4,-71,8,40.061203,-88.272825,8
2023-04-07 05:00:48,4,-71,8,40.061203,-88.272825,10
2023-04-07 05:00:38,4,-71,9,40.061200,-88.272825,10
2023-04-07 05:00:27,4,-71,9,40.061200,-88.272825,8
2023-04-07 05:00:18,4,-71,9,40.061200,-88.272825,10
2023-04-07 05:00:07,4,-71,8,40.061196,-88.272825,12
2023-04-07 04:59:57,4,-71,8,40.061196,-88.272825,8
2023-04-07 04:59:46,4,-71,8,40.061200,-88.272825,10
2023-04-07 04:59:38,4,-71,8,40.061222,-88.272825,11
2023-04-07 04:59:27,4,-71,8,40.061228,-88.272806,8
2023-04-07 04:59:18,4,-71,8,40.061232,-88.272787,9
2023-04-07 04:59:07,4,-71,8,40.061241,-88.272774,7
2023-04-07 04:58:56,4,-71,8,40.061241,-88.272768,7
2023-04-07 04:58:48,4,-71,9,40.061225,-88.272768,10
2023-04-07 04:58:37,4,-72,7,40.061225,-88.272768,15
2023-04-07 04:58:28,4,-71,9,40.061232,-88.272774,11
2023-04-07 04:58:17,4,-71,9,40.061238,-88.272768,9
2023-04-07 04:58:06,4,-71,8,40.061241,-88.272768,11
2023-04-07 04:57:58,4,-71,8,40.061244,-88.272768,11
2023-04-07 04:57:47,4,-71,9,40.061244,-88.272768,13
2023-04-07 04:57:38,4,-71,9,40.061241,-88.272761,10
2023-04-07 04:57:27,4,-71,9,40.061241,-88.272736,13
2023-04-07 04:57:16,4,-71,9,40.061232,-88.272729,14
2023-04-07 04:57:08,4,-71,9,40.061232,-88.272736,14
2023-04-07 04:56:57,4,-71,9,40.061228,-88.272723,11
2023-04-07 04:56:46,4,-71,9,40.061216,-88.272774,11
2023-04-07 04:56:38,4,-71,8,40.061206,-88.272812,11
2023-04-07 04:56:27,4,-71,9,40.061206,-88.272812,9
2023-04-07 04:56:18,4,-71,9,40.061206,-88.272812,9
2023-04-07 04:56:07,4,-71,9,40.061206,-88.272812,12
2023-04-07 04:55:56,4,-71,9,40.061206,-88.272819,9
2023-04-07 04:55:48,4,-71,9,40.061209,-88.272825,12
2023-04-07 04:55:37,4,-71,9,40.061216,-88.272825,11
2023-04-07 04:55:26,4,-71,9,40.061222,-88.272819,8
2023-04-07 04:55:18,4,-71,9,40.061238,-88.272793,8
2023-04-07 04:55:07,4,-71,8,40.061241,-88.272780,7
2023-04-07 04:54:58,4,-71,8,40.061241,-88.272774,7
2023-04-07 04:54:47,4,-71,8,40.061244,-88.272774,9
2023-04-07 04:54:36,4,-71,9,40.061241,-88.272780,9
2023-04-07 04:54:28,4,-71,8,40.061232,-88.272780,8
2023-04-07 04:54:17,4,-71,8,40.061225,-88.272793,10
2023-04-07 04:54:06,4,-71,8,40.061228,-88.272806,10
2023-04-07 04:53:58,4,-71,8,40.061228,-88.272806,9
2023-04-07 04:53:46,4,-71,8,40.061238,-88.272793,10
2023-04-07 04:53:38,4,-71,8,40.061251,-88.272761,8
2023-04-07 04:53:28,4,-71,8,40.061257,-88.272748,10
2023-04-07 04:53:17,4,-71,8,40.061257,-88.272736,13
2023-04-07 04:53:08,4,-71,8,40.061251,-88.272723,9
2023-04-07 04:52:57,4,-71,8,40.061251,-88.272723,10
2023-04-07 04:52:46,4,-71,8,40.061232,-88.272729,11
2023-04-07 04:52:38,4,-71,8,40.061203,-88.272736,10
2023-04-07 04:52:27,4,-71,8,40.061203,-88.272742,11
2023-04-07 04:52:16,4,-71,8,40.061203,-88.272742,9
2023-04-07 04:52:08,4,-71,8,40.061200,-88.272742,10
2023-04-07 04:51:57,4,-71,8,40.061200,-88.272742,9
2023-04-07 04:51:49,4,-71,9,40.061200,-88.272761,10
2023-04-07 04:51:37,4,-71,9,40.061200,-88.272768,10
2023-04-07 04:51:26,4,-71,7,40.061203,-88.272768,8
2023-04-07 04:51:18,4,-71,7,40.061203,-88.272768,10
2023-04-07 04:51:07,4,-71,7,40.061203,-88.272761,9
2023-04-07 04:50:56,4,-71,7,40.061203,-88.272768,10
2023-04-07 04:50:48,4,-71,7,40.061216,-88.272774,11
2023-04-07 04:50:37,4,-71,6,40.061225,-88.272774,10
2023-04-07 04:50:28,4,-71,9,40.061238,-88.272768,13
2023-04-07 04:50:17,4,-71,9,40.061264,-88.272748,11
2023-04-07 04:50:06,3,-99,-6,40.061276,-88.272748,6
2023-04-07 04:49:58,4,-71,7,40.061283,-88.272748,8
2023-04-07 04:49:47,4,-71,7,40.061289,-88.272761,8
2023-04-07 04:49:36,4,-71,7,40.061289,-88.272768,9
2023-04-07 04:49:28,4,-71,7,40.061289,-88.272774,9
2023-04-07 04:49:17,4,-71,7,40.061286,-88.272780,10
2023-04-07 04:49:08,4,-71,9,40.061283,-88.272787,7
2023-04-07 04:48:57,4,-71,9,40.061283,-88.272793,10
2023-04-07 04:48:46,4,-71,7,40.061299,-88.272793,8
2023-04-07 04:48:38,4,-71,9,40.061324,-88.272780,9
2023-04-07 04:48:28,4,-71,9,40.061328,-88.272774,9
2023-04-07 04:48:17,4,-71,7,40.061324,-88.272761,8
2023-04-07 04:48:08,4,-71,9,40.061321,-88.272748,7
2023-04-07 04:47:57,4,-71,9,40.061296,-88.272748,10
2023-04-07 04:47:46,4,-71,6,40.061280,-88.272748,8
2023-04-07 04:47:38,4,-71,9,40.061270,-88.272742,7
2023-04-07 04:47:27,4,-71,9,40.061251,-88.272742,10
2023-04-07 04:47:16,4,-71,9,40.061244,-88.272736,11
2023-04-07 04:47:08,4,-71,9,40.061228,-88.272736,11
2023-04-07 04:46:57,4,-71,7,40.061225,-88.272742,9
2023-04-07 04:46:48,4,-71,9,40.061225,-88.272736,8
2023-04-07 04:46:37,4,-71,9,40.061238,-88.272736,10
2023-04-07 04:46:26,4,-71,7,40.061260,-88.272736,10
2023-04-07 04:46:18,4,-71,9,40.061260,-88.272742,10
2023-04-07 04:46:07,4,-71,9,40.061257,-88.272742,13
2023-04-07 04:45:56,4,-71,9,40.061257,-88.272780,11
2023-04-07 04:45:48,4,-71,9,40.061260,-88.272806,9
2023-04-07 04:45:37,4,-71,7,40.061260,-88.272806,11
2023-04-07 04:45:28,4,-71,9,40.061260,-88.272806,11
2023-04-07 04:45:17,4,-71,9,40.061264,-88.272806,8
2023-04-07 04:45:06,4,-71,9,40.061264,-88.272806,8
2023-04-07 04:44:58,4,-71,9,40.061267,-88.272819,9
2023-04-07 04:44:47,4,-71,9,40.061267,-88.272832,7
2023-04-07 04:44:38,4,-71,9,40.061267,-88.272870,9
2023-04-07 04:44:28,4,-71,9,40.061267,-88.272889,11
2023-04-07 04:44:17,4,-71,9,40.061267,-88.272902,9
2023-04-07 04:44:08,4,-71,9,40.061270,-88.272902,9
2023-04-07 04:43:57,4,-71,9,40.061267,-88.272902,9
2023-04-07 04:43:47,4,-71,8,40.061260,-88.272902,10
2023-04-07 04:43:41,4,-71,9,40.061257,-88.272902,9
2023-04-07 04:43:27,4,-71,9,40.061244,-88.272908,9
2023-04-07 04:43:18,4,-71,9,40.061232,-88.272908,11
2023-04-07 04:43:07,4,-71,9,40.061222,-88.272902,11
2023-04-07 04:42:56,4,-71,8,40.061219,-88.272908,10
2023-04-07 04:42:48,4,-71,9,40.061225,-88.272902,10
2023-04-07 04:42:38,4,-71,9,40.061232,-88.272896,15
2023-04-07 04:42:27,4,-71,9,40.061232,-88.272883,11
2023-04-07 04:42:18,4,-71,9,40.061232,-88.272883,11
2023-04-07 04:42:07,4,-71,9,40.061219,-88.272883,12
2023-04-07 04:41:57,4,-71,9,40.061219,-88.272864,15
2023-04-07 04:41:46,4,-71,8,40.061222,-88.272825,19
2023-04-07 04:41:36,4,-71,9,40.061222,-88.272812,14
2023-04-07 04:41:28,4,-71,9,40.061219,-88.272774,15
2023-04-07 04:41:18,4,-71,9,40.061219,-88.272774,21
2023-04-07 04:41:07,4,-71,9,40.061222,-88.272774,9
2023-04-07 04:40:58,4,-71,9,40.061238,-88.272768,12
2023-04-07 04:40:47,4,-71,9,40.061244,-88.272761,18
2023-04-07 04:40:37,4,-71,8,40.061248,-88.272748,15
2023-04-07 04:40:26,4,-71,8,40.061264,-88.272742,14
2023-04-07 04:40:16,4,-71,8,40.061289,-88.272723,16
2023-04-07 04:40:08,4,-71,8,40.061286,-88.272729,25
2023-04-07 04:39:58,4,-71,9,40.061280,-88.272736,12
2023-04-07 04:39:47,4,-71,9,40.061270,-88.272736,10
2023-04-07 04:39:38,4,-71,9,40.061270,-88.272736,12
2023-04-07 04:39:27,4,-71,8,40.061276,-88.272729,18
2023-04-07 04:39:17,4,-71,8,40.061232,-88.272780,13
2023-04-07 04:39:06,4,-71,8,40.061228,-88.272787,14
2023-04-07 04:38:56,4,-71,8,40.061222,-88.272793,13
2023-04-07 04:38:48,4,-71,8,40.061216,-88.272812,12
2023-04-07 04:38:38,4,-71,8,40.061196,-88.272812,11
2023-04-07 04:38:27,4,-71,9,40.061187,-88.272819,9
2023-04-07 04:38:17,4,-71,9,40.061184,-88.272825,12
2023-04-07 04:38:06,4,-71,8,40.061187,-88.272832,12
2023-04-07 04:37:56,4,-71,8,40.061200,-88.272819,12
2023-04-07 04:37:48,4,-71,8,40.061203,-88.272812,10
2023-04-07 04:37:38,4,-71,8,40.061203,-88.272780,11
2023-04-07 04:37:27,4,-71,8,40.061203,-88.272774,11
2023-04-07 04:37:18,4,-71,8,40.061206,-88.272774,12
2023-04-07 04:37:07,4,-71,8,40.061206,-88.272761,11
2023-04-07 04:36:57,4,-71,8,40.061206,-88.272761,16
2023-04-07 04:36:46,4,-71,8,40.061216,-88.272748,8
2023-04-07 04:36:36,4,-71,8,40.061216,-88.272748,10
2023-04-07 04:36:28,4,-71,8,40.061264,-88.272736,13
2023-04-07 04:36:18,4,-71,8,40.061296,-88.272723,15
2023-04-07 04:36:07,4,-71,8,40.061286,-88.272723,18
2023-04-07 04:35:58,4,-71,8,40.061286,-88.272723,18
2023-04-07 04:35:47,4,-71,8,40.061286,-88.272723,15
2023-04-07 04:35:37,4,-71,8,40.061296,-88.272723,16
2023-04-07 04:35:26,4,-72,8,40.061296,-88.272723,21
2023-04-07 04:35:16,4,-72,8,40.061270,-88.272748,15
2023-04-07 04:35:08,4,-72,8,40.061257,-88.272774,14
2023-04-07 04:34:58,4,-71,8,40.061251,-88.272780,12
2023-04-07 04:34:47,4,-72,8,40.061238,-88.272780,12
2023-04-07 04:34:38,4,-72,8,40.061238,-88.272793,16
2023-04-07 04:34:27,4,-71,8,40.061241,-88.272793,11
2023-04-07 04:34:17,4,-71,8,40.061244,-88.272793,12
2023-04-07 04:34:06,4,-72,8,40.061244,-88.272793,13
2023-04-07 04:33:56,4,-71,8,40.061251,-88.272787,10
2023-04-07 04:33:48,4,-72,8,40.061260,-88.272793,9
2023-04-07 04:33:38,4,-71,8,40.061276,-88.272793,7
2023-04-07 04:33:28,4,-71,8,40.061280,-88.272806,8
2023-04-07 04:33:17,4,-72,8,40.061283,-88.272806,7
2023-04-07 04:33:07,4,-72,8,40.061283,-88.272806,9
2023-04-07 04:32:56,4,-71,8,40.061244,-88.272806,10
2023-04-07 04:32:46,4,-71,8,40.061241,-88.272793,8
2023-04-07 04:32:38,4,-72,8,40.061241,-88.272793,8
2023-04-07 04:32:29,4,-71,8,40.061241,-88.272793,8
2023-04-07 04:32:17,4,-71,8,40.061241,-88.272793,6
2023-04-07 04:32:08,4,-71,8,40.061241,-88.272793,8
2023-04-07 04:31:57,4,-71,8,40.061241,-88.272793,7
2023-04-07 04:31:47,4,-71,8,40.061241,-88.272787,8
2023-04-07 04:31:36,4,-71,8,40.061241,-88.272774,9
2023-04-07 04:31:26,4,-71,8,40.061241,-88.272761,11
2023-04-07 04:31:18,4,-71,8,40.061241,-88.272742,10
2023-04-07 04:31:08,4,-71,8,40.061241,-88.272736,8
2023-04-07 04:30:57,4,-71,8,40.061232,-88.272736,10
2023-04-07 04:30:48,4,-71,8,40.061225,-88.272729,8
2023-04-07 04:30:37,4,-71,8,40.061225,-88.272729,8
2023-04-07 04:30:27,4,-71,8,40.061228,-88.272729,9
2023-04-07 04:30:16,4,-71,8,40.061232,-88.272729,9
2023-04-07 04:30:06,3,-99,-6,40.061238,-88.272736,7
2023-04-07 04:29:58,4,-71,8,40.061238,-88.272742,8
2023-04-07 04:29:48,4,-71,8,40.061241,-88.272742,9
2023-04-07 04:29:36,4,-71,8,40.061241,-88.272736,9
2023-04-07 04:29:28,4,-71,8,40.061238,-88.272736,7
2023-04-07 04:29:17,4,-71,8,40.061219,-88.272742,9
2023-04-07 04:29:06,4,-71,8,40.061187,-88.272768,10
2023-04-07 04:28:57,4,-71,8,40.061187,-88.272768,9
2023-04-07 04:28:48,4,-71,8,40.061187,-88.272774,9
